Order_ID,Order_Date,Ship_Date,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Region,Segment,Customer_ID,State
ORD-1788,2022-08-04,2022-08-08,Technology,Computers,Computers 156,1964.73,3,0.1,582.46,West,Corporate,CUST-2024,Florida
ORD-1789,2023-10-21,2023-10-28,Technology,Phones,Phones 167,10424.38,8,0.15,3326.88,West,Home Office,CUST-6104,Florida
ORD-1790,2023-05-21,2023-05-25,Furniture,Bookcases,Bookcases 708,2569.26,2,0.0,669.0,East,Corporate,CUST-4270,Pennsylvania
ORD-1791,2023-02-25,2023-02-28,Office Supplies,Storage,Storage 614,265.82,4,0.1,42.71,East,Corporate,CUST-1270,New York
ORD-1792,2024-10-27,2024-10-29,Office Supplies,Storage,Storage 642,23.0,1,0.25,7.03,West,Home Office,CUST-5616,Illinois
ORD-1793,2024-08-21,2024-08-27,Technology,Accessories,Accessories 718,2584.31,9,0.15,361.44,Central,Home Office,CUST-8804,California
ORD-1794,2022-05-15,2022-05-18,Office Supplies,Art,Art 330,1108.65,8,0.1,184.73,East,Corporate,CUST-3578,Texas
ORD-1795,2024-05-13,2024-05-14,Office Supplies,Binders,Binders 163,130.59,2,0.0,45.07,West,Home Office,CUST-6449,Texas
ORD-1796,2023-09-22,2023-09-23,Furniture,Chairs,Chairs 599,5790.6,5,0.1,1726.69,South,Consumer,CUST-9311,Florida
ORD-1797,2023-01-17,2023-01-19,Office Supplies,Art,Art 348,454.65,10,0.1,34.3,South,Consumer,CUST-2028,Florida
ORD-1798,2024-03-14,2024-03-17,Technology,Accessories,Accessories 501,1393.38,1,0.1,141.8,West,Corporate,CUST-8737,Florida
ORD-1799,2022-05-16,2022-05-17,Office Supplies,Binders,Binders 630,981.69,5,0.1,151.48,South,Corporate,CUST-5513,Texas
ORD-1800,2023-04-27,2023-05-02,Technology,Computers,Computers 995,3010.76,4,0.0,873.25,South,Consumer,CUST-8465,Ohio
ORD-1801,2024-09-28,2024-09-29,Furniture,Chairs,Chairs 831,4462.97,9,0.2,764.59,West,Corporate,CUST-2879,Illinois
ORD-1802,2024-09-25,2024-09-30,Office Supplies,Binders,Binders 176,501.34,5,0.1,164.2,West,Corporate,CUST-7195,Pennsylvania
ORD-1803,2024-05-06,2024-05-08,Furniture,Furnishings,Furnishings 240,2805.36,9,0.25,675.38,West,Consumer,CUST-7754,Ohio
ORD-1804,2024-09-30,2024-10-05,Furniture,Furnishings,Furnishings 839,2544.26,9,0.25,600.05,South,Corporate,CUST-2231,Texas
ORD-1805,2024-01-13,2024-01-14,Furniture,Bookcases,Bookcases 686,391.05,1,0.0,40.87,East,Consumer,CUST-4064,New York
ORD-1806,2024-04-19,2024-04-20,Technology,Computers,Computers 562,6202.58,9,0.2,653.05,Central,Consumer,CUST-3326,Georgia
ORD-1807,2024-04-21,2024-04-27,Technology,Copiers,Copiers 947,837.68,1,0.2,68.36,Central,Consumer,CUST-1236,New York
ORD-1808,2023-01-21,2023-01-25,Office Supplies,Labels,Labels 252,431.52,7,0.1,140.8,West,Corporate,CUST-5184,Texas
ORD-1809,2022-06-03,2022-06-04,Technology,Accessories,Accessories 505,14910.16,9,0.0,4006.24,West,Corporate,CUST-2039,Pennsylvania
ORD-1810,2024-11-20,2024-11-21,Office Supplies,Storage,Storage 152,1689.59,8,0.0,431.6,South,Home Office,CUST-3541,Pennsylvania
ORD-1811,2022-08-26,2022-09-02,Technology,Phones,Phones 927,6705.97,5,0.2,557.51,South,Consumer,CUST-5819,Florida
ORD-1812,2024-09-20,2024-09-24,Furniture,Chairs,Chairs 348,1243.83,2,0.25,136.03,South,Consumer,CUST-8885,Illinois
ORD-1813,2023-06-21,2023-06-27,Technology,Phones,Phones 243,1285.15,4,0.15,365.34,South,Consumer,CUST-3179,Florida
ORD-1814,2024-01-06,2024-01-10,Technology,Copiers,Copiers 211,2507.63,4,0.2,459.01,East,Home Office,CUST-5824,Pennsylvania
ORD-1815,2023-08-11,2023-08-17,Office Supplies,Labels,Labels 699,1331.97,8,0.1,96.55,South,Consumer,CUST-4724,Texas
ORD-1816,2023-06-21,2023-06-26,Technology,Accessories,Accessories 669,515.83,1,0.1,80.2,West,Corporate,CUST-9765,New York
ORD-1817,2022-10-04,2022-10-06,Furniture,Chairs,Chairs 291,3984.92,8,0.15,370.82,Central,Home Office,CUST-3376,New York
ORD-1818,2024-10-15,2024-10-19,Office Supplies,Storage,Storage 355,162.34,4,0.0,53.36,East,Corporate,CUST-7404,Texas
ORD-1819,2024-09-08,2024-09-09,Furniture,Chairs,Chairs 197,1884.21,8,0.15,408.62,Central,Consumer,CUST-6865,Ohio
ORD-1820,2022-07-31,2022-08-04,Technology,Computers,Computers 561,10084.99,7,0.0,3155.7,East,Consumer,CUST-4353,Ohio
ORD-1821,2023-08-10,2023-08-17,Office Supplies,Storage,Storage 305,431.03,2,0.15,22.74,East,Home Office,CUST-7347,Ohio
ORD-1822,2022-12-31,2023-01-02,Office Supplies,Paper,Paper 811,294.74,9,0.1,59.45,Central,Home Office,CUST-5411,Texas
ORD-1823,2022-07-01,2022-07-04,Furniture,Tables,Tables 308,2837.35,5,0.15,951.03,West,Consumer,CUST-5496,Florida
ORD-1824,2024-04-05,2024-04-11,Office Supplies,Paper,Paper 899,1607.44,7,0.1,272.02,East,Consumer,CUST-9935,Texas
ORD-1825,2022-11-04,2022-11-08,Office Supplies,Labels,Labels 986,47.28,3,0.15,13.87,Central,Home Office,CUST-5214,Florida
ORD-1826,2024-05-02,2024-05-06,Furniture,Chairs,Chairs 874,406.09,2,0.1,56.67,Central,Home Office,CUST-6567,New York
ORD-1827,2024-01-15,2024-01-19,Furniture,Bookcases,Bookcases 292,5240.9,9,0.2,1691.15,West,Home Office,CUST-5034,Texas
ORD-1828,2022-12-08,2022-12-10,Furniture,Tables,Tables 117,1697.97,8,0.2,525.51,East,Home Office,CUST-8425,Ohio
ORD-1829,2024-12-17,2024-12-21,Technology,Computers,Computers 350,1408.66,1,0.2,237.55,South,Corporate,CUST-8089,New York
ORD-1830,2022-08-13,2022-08-20,Office Supplies,Binders,Binders 590,431.86,7,0.15,45.07,West,Home Office,CUST-4813,California
ORD-1831,2023-12-09,2023-12-14,Furniture,Chairs,Chairs 607,1149.68,2,0.25,229.17,West,Home Office,CUST-4378,Texas
ORD-1832,2023-05-01,2023-05-04,Technology,Computers,Computers 173,4838.11,9,0.2,1685.07,West,Consumer,CUST-9368,Georgia
ORD-1833,2024-08-05,2024-08-12,Technology,Accessories,Accessories 927,4916.44,7,0.25,439.24,Central,Consumer,CUST-3418,Georgia
ORD-1834,2022-06-24,2022-06-26,Furniture,Furnishings,Furnishings 567,6457.47,6,0.0,1184.9,Central,Consumer,CUST-9550,Florida
ORD-1835,2024-05-15,2024-05-21,Furniture,Chairs,Chairs 760,1934.63,2,0.2,435.45,South,Consumer,CUST-3914,Florida
ORD-1836,2023-10-30,2023-11-06,Furniture,Chairs,Chairs 272,7075.55,8,0.0,932.88,South,Corporate,CUST-1159,California
ORD-1837,2023-03-22,2023-03-23,Furniture,Bookcases,Bookcases 106,2005.24,7,0.2,359.99,South,Corporate,CUST-6923,Pennsylvania
ORD-1838,2023-10-05,2023-10-11,Furniture,Furnishings,Furnishings 775,1859.83,7,0.15,600.89,East,Consumer,CUST-3275,New York
ORD-1839,2024-09-23,2024-09-27,Furniture,Chairs,Chairs 584,3253.28,5,0.25,521.92,West,Consumer,CUST-9204,Texas
ORD-1840,2022-12-21,2022-12-27,Furniture,Bookcases,Bookcases 924,4185.67,4,0.15,830.6,Central,Home Office,CUST-6470,Florida
ORD-1841,2023-11-14,2023-11-16,Office Supplies,Storage,Storage 865,1147.37,9,0.0,230.85,South,Home Office,CUST-2173,New York
ORD-1842,2024-08-25,2024-08-29,Technology,Copiers,Copiers 175,11767.5,8,0.1,996.85,Central,Home Office,CUST-7309,Ohio
ORD-1843,2022-02-05,2022-02-06,Office Supplies,Binders,Binders 399,386.13,2,0.0,111.5,South,Corporate,CUST-7210,New York
ORD-1844,2022-07-07,2022-07-14,Office Supplies,Binders,Binders 391,214.64,10,0.0,62.61,East,Consumer,CUST-1698,Florida
ORD-1845,2023-07-12,2023-07-14,Technology,Accessories,Accessories 491,7952.25,7,0.0,1333.54,East,Home Office,CUST-3563,Pennsylvania
ORD-1846,2023-03-05,2023-03-06,Technology,Phones,Phones 114,6279.94,5,0.0,778.22,South,Home Office,CUST-5050,California
ORD-1847,2023-07-26,2023-08-02,Technology,Computers,Computers 167,3997.88,10,0.25,577.37,Central,Consumer,CUST-7368,Florida
ORD-1848,2022-11-23,2022-11-27,Technology,Copiers,Copiers 104,4761.69,7,0.1,447.69,Central,Home Office,CUST-2235,Florida
ORD-1849,2022-06-19,2022-06-23,Office Supplies,Binders,Binders 812,690.62,4,0.25,209.28,South,Home Office,CUST-7811,Illinois
ORD-1850,2022-12-28,2023-01-03,Office Supplies,Binders,Binders 729,2264.18,10,0.15,269.41,West,Corporate,CUST-3961,Florida
ORD-1851,2022-12-06,2022-12-11,Office Supplies,Storage,Storage 971,412.38,8,0.1,107.44,West,Home Office,CUST-4733,California
ORD-1852,2023-07-20,2023-07-21,Furniture,Chairs,Chairs 630,4910.43,5,0.25,1516.79,East,Consumer,CUST-2396,Georgia
ORD-1853,2023-12-21,2023-12-22,Office Supplies,Paper,Paper 816,390.78,2,0.25,73.72,East,Home Office,CUST-5216,California
ORD-1854,2022-06-23,2022-06-30,Technology,Computers,Computers 959,5686.08,4,0.25,1896.47,West,Corporate,CUST-2873,Florida
ORD-1855,2023-03-30,2023-04-03,Technology,Computers,Computers 550,3437.12,6,0.2,756.87,South,Consumer,CUST-7173,Florida
ORD-1856,2022-05-23,2022-05-28,Technology,Phones,Phones 726,1940.2,4,0.25,619.51,East,Consumer,CUST-6212,Pennsylvania
ORD-1857,2022-05-22,2022-05-26,Office Supplies,Binders,Binders 938,253.75,2,0.0,39.14,West,Consumer,CUST-6888,Florida
ORD-1858,2024-10-13,2024-10-20,Office Supplies,Art,Art 746,141.73,3,0.25,12.13,West,Consumer,CUST-4063,Texas
ORD-1859,2023-10-03,2023-10-09,Furniture,Tables,Tables 104,4219.78,4,0.1,1052.29,Central,Corporate,CUST-5937,Florida
ORD-1860,2022-09-29,2022-10-05,Technology,Phones,Phones 281,3077.08,3,0.2,407.31,Central,Home Office,CUST-8920,California
ORD-1861,2024-07-24,2024-07-30,Technology,Phones,Phones 652,1325.7,6,0.0,381.27,West,Home Office,CUST-9023,Florida
ORD-1862,2024-06-01,2024-06-06,Technology,Computers,Computers 155,5497.28,8,0.2,958.63,East,Corporate,CUST-3456,Georgia
ORD-1863,2022-05-16,2022-05-18,Furniture,Chairs,Chairs 485,5349.04,9,0.25,1149.18,East,Corporate,CUST-1921,Texas
ORD-1864,2022-06-13,2022-06-15,Office Supplies,Storage,Storage 970,1028.88,6,0.25,237.78,West,Consumer,CUST-7724,Illinois
ORD-1865,2022-04-27,2022-05-01,Technology,Phones,Phones 448,3129.24,7,0.2,973.34,South,Consumer,CUST-2305,Pennsylvania
ORD-1866,2023-05-30,2023-05-31,Furniture,Furnishings,Furnishings 767,5205.83,10,0.2,1804.35,West,Consumer,CUST-3036,California
ORD-1867,2022-05-29,2022-05-30,Furniture,Tables,Tables 325,1482.4,4,0.2,346.45,West,Corporate,CUST-1697,Illinois
ORD-1868,2023-12-06,2023-12-09,Furniture,Bookcases,Bookcases 681,1500.59,4,0.2,265.38,East,Corporate,CUST-1314,New York
ORD-1869,2022-02-04,2022-02-08,Technology,Copiers,Copiers 576,892.56,1,0.2,255.89,West,Home Office,CUST-8567,Georgia
ORD-1870,2024-02-21,2024-02-23,Technology,Computers,Computers 921,7983.36,9,0.1,2562.88,Central,Corporate,CUST-7777,Pennsylvania
ORD-1871,2022-01-11,2022-01-12,Technology,Phones,Phones 110,1294.18,1,0.2,170.38,East,Home Office,CUST-5690,Texas
ORD-1872,2022-07-26,2022-07-30,Technology,Phones,Phones 412,5553.16,9,0.25,458.82,South,Corporate,CUST-6917,California
ORD-1873,2022-05-26,2022-05-31,Office Supplies,Storage,Storage 693,623.08,3,0.25,64.72,East,Corporate,CUST-2085,New York
ORD-1874,2024-09-09,2024-09-10,Technology,Phones,Phones 948,6660.39,5,0.0,1841.41,Central,Home Office,CUST-5425,California
ORD-1875,2022-10-29,2022-11-03,Furniture,Bookcases,Bookcases 790,391.91,1,0.1,40.95,East,Home Office,CUST-9758,Georgia
ORD-1876,2022-01-14,2022-01-17,Office Supplies,Labels,Labels 462,503.08,6,0.0,70.75,East,Consumer,CUST-1599,Pennsylvania
ORD-1877,2024-11-12,2024-11-19,Technology,Copiers,Copiers 947,1591.98,1,0.1,156.92,South,Corporate,CUST-8890,Florida
ORD-1878,2023-08-15,2023-08-16,Technology,Phones,Phones 826,250.25,1,0.25,24.48,South,Home Office,CUST-4570,Pennsylvania
ORD-1879,2024-05-14,2024-05-20,Office Supplies,Art,Art 373,116.29,9,0.15,21.43,East,Consumer,CUST-5347,Ohio
ORD-1880,2024-03-25,2024-03-26,Furniture,Furnishings,Furnishings 878,7659.99,7,0.15,1766.03,East,Corporate,CUST-5183,Georgia
ORD-1881,2023-02-19,2023-02-24,Furniture,Bookcases,Bookcases 907,8475.28,9,0.0,2853.2,Central,Corporate,CUST-9751,New York
ORD-1882,2022-03-24,2022-03-25,Technology,Copiers,Copiers 435,2204.61,9,0.15,236.86,South,Home Office,CUST-3095,Pennsylvania
ORD-1883,2024-05-21,2024-05-22,Technology,Accessories,Accessories 264,651.38,1,0.1,172.7,East,Corporate,CUST-6992,Texas
ORD-1884,2022-10-19,2022-10-22,Technology,Phones,Phones 212,5618.47,5,0.25,1238.25,Central,Home Office,CUST-3593,California
ORD-1885,2024-05-29,2024-05-31,Furniture,Bookcases,Bookcases 213,569.89,2,0.2,195.61,Central,Corporate,CUST-6957,California
ORD-1886,2023-10-25,2023-10-29,Technology,Phones,Phones 713,553.47,3,0.15,62.11,Central,Corporate,CUST-1795,California
ORD-1887,2024-10-01,2024-10-08,Office Supplies,Labels,Labels 931,859.75,10,0.0,115.9,East,Home Office,CUST-7665,Texas
ORD-1888,2023-03-05,2023-03-07,Technology,Computers,Computers 376,963.37,3,0.15,125.43,West,Home Office,CUST-2936,California
ORD-1889,2023-01-21,2023-01-27,Furniture,Tables,Tables 550,11265.45,10,0.2,3106.77,East,Consumer,CUST-3180,Ohio
ORD-1890,2024-05-07,2024-05-09,Office Supplies,Art,Art 666,265.9,9,0.25,61.0,West,Corporate,CUST-3980,Georgia
ORD-1891,2022-10-27,2022-10-30,Furniture,Furnishings,Furnishings 152,3207.02,6,0.1,1062.26,Central,Consumer,CUST-9973,Georgia
ORD-1892,2023-04-09,2023-04-10,Technology,Copiers,Copiers 360,9301.25,10,0.25,785.63,Central,Corporate,CUST-1141,Pennsylvania
ORD-1893,2024-09-04,2024-09-11,Office Supplies,Art,Art 607,331.8,8,0.1,56.81,Central,Consumer,CUST-3016,Illinois
ORD-1894,2024-10-19,2024-10-22,Furniture,Tables,Tables 460,7493.75,8,0.15,1953.9,East,Consumer,CUST-4283,Georgia
ORD-1895,2023-06-03,2023-06-07,Technology,Phones,Phones 425,13952.02,8,0.1,986.04,West,Corporate,CUST-4935,Illinois
ORD-1896,2023-02-16,2023-02-19,Furniture,Furnishings,Furnishings 799,8220.34,9,0.1,588.99,East,Corporate,CUST-7890,Pennsylvania
ORD-1897,2022-02-26,2022-03-01,Technology,Copiers,Copiers 990,4863.62,7,0.1,591.11,Central,Home Office,CUST-1739,New York
ORD-1898,2023-09-04,2023-09-09,Office Supplies,Binders,Binders 173,217.89,1,0.15,56.88,South,Corporate,CUST-9049,Texas
ORD-1899,2024-11-05,2024-11-10,Furniture,Furnishings,Furnishings 598,6999.59,7,0.1,574.13,East,Consumer,CUST-9842,Georgia
ORD-1900,2022-08-09,2022-08-12,Office Supplies,Binders,Binders 551,1579.28,10,0.2,459.12,West,Home Office,CUST-3050,Florida
ORD-1901,2024-10-19,2024-10-22,Office Supplies,Storage,Storage 680,662.6,3,0.1,149.94,West,Home Office,CUST-7891,Ohio
ORD-1902,2024-08-15,2024-08-16,Furniture,Chairs,Chairs 416,1884.96,4,0.15,483.8,South,Corporate,CUST-3893,Illinois
ORD-1903,2024-09-24,2024-09-27,Furniture,Chairs,Chairs 627,2154.75,5,0.15,736.89,East,Home Office,CUST-1464,Georgia
ORD-1904,2022-03-10,2022-03-17,Technology,Copiers,Copiers 408,4948.1,5,0.1,1671.29,Central,Corporate,CUST-7082,Georgia
ORD-1905,2024-09-11,2024-09-14,Office Supplies,Art,Art 857,1688.52,8,0.15,407.66,South,Consumer,CUST-7801,Texas
ORD-1906,2022-10-01,2022-10-03,Office Supplies,Storage,Storage 981,98.52,7,0.1,15.15,West,Home Office,CUST-5750,California
ORD-1907,2023-12-24,2023-12-31,Office Supplies,Art,Art 929,564.18,4,0.1,126.3,Central,Home Office,CUST-5449,California
ORD-1908,2023-09-22,2023-09-28,Office Supplies,Labels,Labels 977,128.64,6,0.25,36.21,Central,Corporate,CUST-9817,Florida
ORD-1909,2023-05-07,2023-05-10,Office Supplies,Storage,Storage 418,168.22,7,0.0,57.2,Central,Consumer,CUST-2269,Florida
ORD-1910,2022-01-02,2022-01-04,Furniture,Tables,Tables 360,1406.02,1,0.0,133.26,East,Corporate,CUST-2658,Pennsylvania
ORD-1911,2022-06-12,2022-06-16,Technology,Accessories,Accessories 201,743.12,1,0.25,199.13,East,Home Office,CUST-3932,Illinois
ORD-1912,2024-08-08,2024-08-12,Technology,Accessories,Accessories 962,7242.5,7,0.15,2310.45,South,Home Office,CUST-6278,Pennsylvania
ORD-1913,2023-07-25,2023-08-01,Furniture,Chairs,Chairs 113,2200.72,7,0.15,281.43,Central,Home Office,CUST-2016,New York
ORD-1914,2022-11-20,2022-11-26,Office Supplies,Art,Art 234,102.96,1,0.15,11.94,East,Corporate,CUST-4393,New York
ORD-1915,2023-04-26,2023-04-29,Furniture,Bookcases,Bookcases 274,9882.89,8,0.1,1867.86,West,Home Office,CUST-1886,Pennsylvania
ORD-1916,2022-11-28,2022-12-01,Office Supplies,Paper,Paper 308,329.93,4,0.2,64.54,South,Home Office,CUST-1116,Pennsylvania
ORD-1917,2022-03-28,2022-03-29,Furniture,Furnishings,Furnishings 859,751.35,2,0.25,56.15,West,Home Office,CUST-1831,California
ORD-1918,2024-03-12,2024-03-19,Office Supplies,Labels,Labels 927,576.53,3,0.15,188.38,South,Home Office,CUST-2698,Ohio
ORD-1919,2023-02-15,2023-02-21,Technology,Phones,Phones 939,2346.33,3,0.2,457.26,Central,Consumer,CUST-6729,Illinois
ORD-1920,2023-12-13,2023-12-19,Office Supplies,Storage,Storage 944,1438.66,9,0.0,142.68,West,Consumer,CUST-7879,Florida
ORD-1921,2024-10-14,2024-10-17,Furniture,Tables,Tables 941,7389.73,9,0.15,2390.71,East,Corporate,CUST-6113,Georgia
ORD-1922,2023-07-08,2023-07-11,Furniture,Chairs,Chairs 629,3600.6,6,0.1,1019.9,South,Consumer,CUST-6030,Illinois
ORD-1923,2022-08-13,2022-08-18,Furniture,Bookcases,Bookcases 590,376.57,3,0.25,66.9,Central,Corporate,CUST-9273,California
ORD-1924,2023-11-18,2023-11-19,Office Supplies,Art,Art 694,1155.04,8,0.2,161.47,South,Home Office,CUST-3857,California
ORD-1925,2022-10-06,2022-10-13,Office Supplies,Paper,Paper 846,537.69,4,0.15,96.19,Central,Corporate,CUST-1431,Illinois
ORD-1926,2024-03-23,2024-03-28,Furniture,Bookcases,Bookcases 101,3997.15,5,0.2,605.19,West,Consumer,CUST-7119,Illinois
ORD-1927,2024-12-21,2024-12-22,Furniture,Bookcases,Bookcases 995,9194.57,10,0.2,2266.99,South,Consumer,CUST-6132,Illinois
ORD-1928,2023-07-01,2023-07-08,Technology,Phones,Phones 237,6241.17,7,0.0,715.56,East,Corporate,CUST-1267,New York
ORD-1929,2024-01-02,2024-01-08,Office Supplies,Labels,Labels 231,1665.9,7,0.0,402.84,South,Consumer,CUST-6593,Pennsylvania
ORD-1930,2024-12-24,2024-12-30,Technology,Phones,Phones 816,6657.83,8,0.1,1773.31,Central,Home Office,CUST-3307,Texas
ORD-1931,2024-11-09,2024-11-12,Furniture,Furnishings,Furnishings 863,1104.41,2,0.25,158.14,Central,Home Office,CUST-4263,Georgia
ORD-1932,2024-10-03,2024-10-08,Technology,Accessories,Accessories 413,3185.26,7,0.0,1068.33,West,Consumer,CUST-6789,Pennsylvania
ORD-1933,2024-03-15,2024-03-19,Office Supplies,Paper,Paper 247,182.65,2,0.15,30.96,Central,Consumer,CUST-4594,California
ORD-1934,2022-12-04,2022-12-09,Furniture,Furnishings,Furnishings 800,4393.42,10,0.25,1362.07,Central,Home Office,CUST-6921,California
ORD-1935,2023-02-13,2023-02-14,Technology,Copiers,Copiers 295,3274.97,9,0.15,1106.61,Central,Corporate,CUST-6461,Florida
ORD-1936,2023-10-09,2023-10-16,Furniture,Bookcases,Bookcases 503,3380.37,7,0.0,419.74,East,Corporate,CUST-6026,Georgia
ORD-1937,2023-06-07,2023-06-13,Office Supplies,Storage,Storage 296,1643.37,7,0.2,350.17,South,Home Office,CUST-9311,Illinois
ORD-1938,2023-08-19,2023-08-23,Office Supplies,Paper,Paper 285,1623.11,7,0.0,314.72,Central,Home Office,CUST-9558,Pennsylvania
ORD-1939,2024-11-06,2024-11-11,Technology,Computers,Computers 706,981.99,2,0.2,234.03,East,Consumer,CUST-3058,Georgia
ORD-1940,2024-03-05,2024-03-10,Furniture,Chairs,Chairs 772,7164.52,9,0.25,483.35,East,Home Office,CUST-1099,Georgia
ORD-1941,2023-11-08,2023-11-15,Furniture,Chairs,Chairs 359,738.08,5,0.15,244.07,South,Corporate,CUST-4340,California
ORD-1942,2022-08-06,2022-08-10,Technology,Phones,Phones 273,2113.1,2,0.25,239.02,Central,Home Office,CUST-7611,Pennsylvania
ORD-1943,2024-08-03,2024-08-09,Technology,Computers,Computers 328,3323.44,9,0.25,327.17,South,Consumer,CUST-6380,Illinois
ORD-1944,2023-12-07,2023-12-10,Technology,Computers,Computers 190,5125.6,5,0.0,793.7,West,Consumer,CUST-3822,New York
ORD-1945,2022-04-25,2022-04-28,Office Supplies,Binders,Binders 240,200.34,2,0.15,25.97,Central,Corporate,CUST-1879,New York
ORD-1946,2024-08-22,2024-08-27,Furniture,Bookcases,Bookcases 797,2390.09,6,0.25,624.89,South,Corporate,CUST-5045,Texas
ORD-1947,2024-10-15,2024-10-22,Office Supplies,Storage,Storage 451,591.98,3,0.0,50.84,East,Home Office,CUST-9904,New York
ORD-1948,2024-07-30,2024-07-31,Technology,Computers,Computers 383,4455.87,8,0.1,1294.03,West,Consumer,CUST-5938,Florida
ORD-1949,2024-01-07,2024-01-09,Technology,Accessories,Accessories 370,2911.64,6,0.15,998.95,East,Consumer,CUST-4991,California
ORD-1950,2022-12-09,2022-12-11,Technology,Phones,Phones 418,468.97,9,0.2,129.82,West,Corporate,CUST-8902,Pennsylvania
ORD-1951,2023-02-24,2023-02-26,Furniture,Bookcases,Bookcases 910,5371.85,4,0.1,1693.34,South,Home Office,CUST-4088,Florida
ORD-1952,2023-11-05,2023-11-09,Furniture,Chairs,Chairs 816,554.17,1,0.25,82.29,South,Consumer,CUST-5243,Pennsylvania
ORD-1953,2023-10-04,2023-10-09,Office Supplies,Art,Art 908,281.05,2,0.1,32.19,Central,Consumer,CUST-6071,Pennsylvania
ORD-1954,2022-07-24,2022-07-26,Technology,Phones,Phones 464,4050.64,4,0.2,219.3,Central,Corporate,CUST-7873,Texas
ORD-1955,2024-03-05,2024-03-06,Furniture,Furnishings,Furnishings 934,7855.1,10,0.0,2558.52,East,Home Office,CUST-6866,Pennsylvania
ORD-1956,2024-04-25,2024-05-01,Furniture,Tables,Tables 677,3606.25,7,0.25,282.13,Central,Home Office,CUST-9470,New York
ORD-1957,2023-08-10,2023-08-15,Furniture,Furnishings,Furnishings 694,1195.49,9,0.0,341.39,South,Corporate,CUST-9560,California
ORD-1958,2023-10-12,2023-10-13,Technology,Computers,Computers 106,6189.19,9,0.2,2135.52,East,Corporate,CUST-1592,Florida
ORD-1959,2022-06-03,2022-06-04,Technology,Phones,Phones 713,1151.76,2,0.25,195.03,South,Corporate,CUST-6537,Ohio
ORD-1960,2022-01-19,2022-01-23,Furniture,Chairs,Chairs 332,1585.49,9,0.25,140.96,Central,Home Office,CUST-5875,Ohio
ORD-1961,2024-06-03,2024-06-08,Office Supplies,Binders,Binders 145,1038.28,6,0.0,337.34,West,Corporate,CUST-5858,Texas
ORD-1962,2023-12-17,2023-12-21,Furniture,Tables,Tables 687,1051.83,5,0.15,148.34,East,Consumer,CUST-9650,Ohio
ORD-1963,2023-11-08,2023-11-09,Technology,Phones,Phones 358,7712.95,6,0.15,509.16,West,Corporate,CUST-5170,New York
ORD-1964,2023-12-12,2023-12-17,Technology,Phones,Phones 245,5676.63,3,0.0,1411.22,West,Home Office,CUST-7441,Ohio
ORD-1965,2022-09-19,2022-09-24,Office Supplies,Binders,Binders 922,537.57,4,0.1,108.61,West,Home Office,CUST-9442,Pennsylvania
ORD-1966,2024-08-24,2024-08-29,Office Supplies,Storage,Storage 297,1822.19,10,0.2,504.6,West,Home Office,CUST-8960,Illinois
ORD-1967,2024-09-09,2024-09-15,Furniture,Bookcases,Bookcases 294,5329.11,6,0.1,744.6,East,Corporate,CUST-9403,New York
ORD-1968,2023-10-27,2023-10-29,Furniture,Furnishings,Furnishings 251,2442.41,6,0.2,556.67,East,Corporate,CUST-6237,New York
